稼働年月日,容量,基盤,ジャンル,メーカー,タイトル,開発元,ジョブカテゴリ,カウント,👥クリエイターズ👨‍💼👨‍💻🎨,👨‍💼ディレクター,👨‍💻プログラマー,🎨デザイナー/美術,🎵音楽,📝シナリオ,💼プロデューサー,
2016-01-01,,-,,NAMCO,"機動戦士ガンダム 戦場の絆 REV.4（●）",,0,0,,,,安彦良和|大河原邦男,渡辺岳夫|松山祐士,星山博之|松崎健一|荒木芳久|山本優|富野喜幸,,
2016-01-01,,-,,NAMCO,"機動戦士ガンダム U.C.カードビルダー",フロム・ソフトウェア,0,0,,,,安彦良和|大河原邦男,渡辺岳夫|松山祐士,星山博之|松崎健一|荒木芳久|山本優|富野喜幸,,
2016-01-01,,-,,NAMCO,"スター・ウォーズ: バトルポッド フラットスクリーン・エディション",,0,0,,,,,ケヴィン・カイナー(英語版),ジョージ・ルーカス|『スター・ウォーズ』,ジョシュ・ライムス,
2016-01-01,,-,リズムゲーム,NAMCO,"太鼓の達人 レッドVer.（●）",,0,0,,,,,,,,
2016-01-01,,-,,NAMCO,超釣りスピリッツ,,0,0,,,,,,,,
2016-01-01,,-,FTG,NAMCO,"鉄拳7 FATED RETRIBUTION",,0,0,,,,,,,,
2016-01-01,,-,,NAMCO,"湾岸ミッドナイト MAXIMUM TUNE 5 DX PLUS",,0,0,,,,,,,,
2017-01-01,,-,,NAMCO,"THE WALKING DEAD","RAW THRILLS",0,0,,,,,,,,
2017-01-01,,-,リズムゲーム,NAMCO,"太鼓の達人 イエローVer.（●）",,0,0,,,,,,,,
2018-01-01,,-,,NAMCO,"機動戦士ガンダム エクストリームバーサス2（●）",,0,0,,,,,,,,
2018-01-01,,-,,NAMCO,"シュータウェイ プロ",,0,0,,,,,,,,
2018-01-01,,-,リズムゲーム,NAMCO,"太鼓の達人 ブルーVer.（●）",,0,0,,,,,,,,
2018-01-01,,-,,NAMCO,"湾岸ミッドナイト MAXIMUM TUNE 6",,0,0,,,,,,,,
2019-01-01,,-,,NAMCO,"ジョジョの奇妙な冒険 ラストサバイバー",,0,0,,,,,,,,
2019-01-01,,-,,NAMCO,"ソードアート・オンライン アーケード ディープ・エクスプローラー",,0,0,,,,,,,,
2019-01-01,,-,リズムゲーム,NAMCO,"太鼓の達人 グリーンVer.（●）",,0,0,,,,,,,,
2019-01-01,,-,FTG,NAMCO,"鉄拳7 FATED RETRIBUTION ROUND2",,0,0,,,,,,,,
2020-01-01,,-,リズムゲーム,NAMCO,"太鼓の達人 ニジイロVer.（●）",,0,0,,,,,,,,
2020-01-01,,-,,NAMCO,ポーカースタジアム,,0,0,,,,,,,,
2020-01-01,,-,,NAMCO,"湾岸ミッドナイト MAXIMUM TUNE 6R（●）",,0,0,,,,,,,,
2021-01-01,,-,,NAMCO,"機動戦士ガンダム エクストリームバーサス2 クロスブースト",,0,0,,,,,,,,
2021-01-01,,-,,NAMCO,"機動戦士ガンダム 戦場の絆II",バイキング,0,0,,,,,,,,
2021-01-01,,-,,NAMCO,"湾岸ミッドナイト MAXIMUM TUNE 6RR（●）",,0,0,,,,,,,,
2023-01-01,,-,,NAMCO,"機動戦士ガンダム エクストリームバーサス2 オーバーブースト",,0,0,,,,,,,,
2023-01-01,,-,,NAMCO,釣りスピちゃお!,,0,0,,,,,,,,
2024-01-01,,-,,NAMCO,"湾岸ミッドナイト MAXIMUM TUNE 6RR PLUS",,0,0,,,,,,,,
1973-01-01,,-,,TAITO,"アストロレース (Astro Race)",,0,0,,,,,,,,
1973-01-01,,-,,TAITO,エレポン,,0,0,,,,堀たえ子|桝田浩史,梶浦由記,東まゆみ,,
1973-01-01,,-,サッカー,TAITO,サッカー,,0,0,,,,,,,,
1973-01-01,,-,,TAITO,デビスカップ,,0,0,,,,,,,,
1973-01-01,,-,,TAITO,プロホッケー,,0,0,,,,,,,,
1974-01-01,,-,,TAITO,アタックUFO,,0,0,,,,小松原一男|荒木伸吾,菊池俊輔,永井豪とダイナミック企画,,
1974-01-01,,-,,TAITO,スピードレース,,0,0,,,,西角友宏,,,,
1974-01-01,,-,,TAITO,"T.T ボールパーク",,0,0,,,,,,,,
1974-01-01,,-,,TAITO,"バスケットボール (Basketball)",,0,0,,,,,,,,
1974-01-01,,-,,TAITO,"ボールパーク (Ball Park)",,0,0,,,,,,,,
1975-01-01,,-,,TAITO,"アンチエアクラフト (Anti-Aircraft)",,0,0,,,,,,,,
1975-01-01,,-,,TAITO,ウエスタンガン,,0,0,,,,,,,,
1975-01-01,,-,,TAITO,スピードレースDX,,0,0,,,,,,,,
1975-01-01,,-,,TAITO,"タヒチアン (Tahitian)",,0,0,,,,,,,,
1975-01-01,,-,,TAITO,"デッドヒート (Dead Heat)",,0,0,,,,,,,,
1976-01-01,,-,,TAITO,"アタック (Attack)",,0,0,,,,,,,,
1976-01-01,,-,,TAITO,"アベンジャー (Avenger)",,0,0,,,,,,,,
1976-01-01,,-,,TAITO,インターセプター,,0,0,,,,,,,,
1976-01-01,,-,,TAITO,クラッシングレース,,0,0,,,,,,,,
1976-01-01,,-,,TAITO,"クリーンスイープ (Clean Sweep)",,0,0,,,,,,,,
1976-01-01,,-,,TAITO,"シーウルフ (Sea Wolf)",ミッドウェイ社,0,0,,,,,,,,
1976-01-01,,-,,TAITO,スピードレースツイン,,0,0,,,,,,,,
1976-01-01,,-,,TAITO,"バリケード (Barricade)",グレムリン・インダストリー社,0,0,,,,,,,,
1977-01-01,,-,,TAITO,"ウォールブレイク (Wall Break)",,0,0,,,,,,,,
1977-01-01,,-,,TAITO,"ガンマン (Gunman)",,0,0,,,,,,,,
1977-01-01,,-,,TAITO,"クリーンスイープII (Clean Sweep II)",,0,0,,,,,,,,
1977-01-01,,-,,TAITO,クロスファイアー,,0,0,,,,,,,,
1977-01-01,,-,,TAITO,サーカス,"エキシディ (Exidy) 社",0,0,,,,,,,,
1977-01-01,,-,サッカー,TAITO,"サッカーDX (Soccer DX)",,0,0,,,,,,,,
1977-01-01,,-,,TAITO,"サファリ (Safari)",,0,0,,,,,,,,
1977-01-01,,-,,TAITO,サブハンター,,0,0,,,,,,,,
1977-01-01,,-,,TAITO,"シスコ400 (Cisco 400)",,0,0,,,,,,,,
1977-01-01,,-,,TAITO,スーパーハイウェイ,,0,0,,,,,,,,
1977-01-01,,-,,TAITO,"TTバリアー (Barrier)",,0,0,,,,,,,,
1977-01-01,,-,,TAITO,TTブロック,,0,0,,,,,,,,
1977-01-01,,-,サッカー,TAITO,"テーブルサッカー (Table Football)",,0,0,,,,,,,,
1977-01-01,,-,,TAITO,"デザートガン (Desert Gun)",ミッドウェイ社,0,0,,,,,,,,
1977-01-01,,-,,TAITO,"テニス (Tennis)",,0,0,,,,,,,,
1977-01-01,,-,,TAITO,ハッスル,,0,0,,,,,,,,
1977-01-01,,-,,TAITO,バリケードII,,0,0,,,,,,,,
1977-01-01,,-,,TAITO,フィスコ400,,0,0,,,,,,,,
1977-01-01,,-,,TAITO,"フライングフォートレス (Fying Fortress)",,0,0,,,,,,,,
1977-01-01,,-,,TAITO,"フライングフォートレスII (Fying Fortress II)",,0,0,,,,,,,,
1977-01-01,,-,,TAITO,"ボンブスアウェイ (Bombs Away)","Meadows Games社",0,0,,,,,,,,
1977-01-01,,-,,TAITO,"ミサイルＸ (Missaile-X)",,0,0,,,,,,,,
1977-01-01,,-,,TAITO,"メドウズレーン (Meadows Lane)","Meadows Games社",0,0,,,,,,,,
1977-01-01,,-,,TAITO,"ロードチャンピオン (Road Champion)",日本販売,0,0,,,,,,,,
1977-01-01,,-,,TAITO,"ロボットボウル (Robot Ball)","エキシディ (Exidy) 社",0,0,,,,,,,,
1978-01-01,,-,,TAITO,アクロバット,,0,0,,,,,,,,
1978-01-01,,-,,TAITO,ウォールアクロバット,,0,0,,,,,,,,
1978-01-01,,-,,TAITO,ウォールブロック,,0,0,,,,,,,,
1978-01-01,,-,,TAITO,スペースインベーダー,,0,0,,,西角友宏,西角友宏,亀井道行,,,
1978-01-01,,-,,TAITO,スペースインベーダー・カラー,,0,0,,,西角友宏,西角友宏,亀井道行,,,
1978-01-01,,-,,TAITO,スペースウォーズ,,0,0,,,,,,,,
1978-01-01,,-,,TAITO,"シーウルフ II (Sea Wolf II)",ミッドウェイ社,0,0,,,,,,,,
1978-01-01,,-,,TAITO,ジプシージャグラー,,0,0,,,,,,,,
1978-01-01,,-,,TAITO,"シャッフルボード (Shuffleboard)",ミッドウェイ社,0,0,,,,,,,,
1978-01-01,,-,,TAITO,スーパースピードレースV,,0,0,,,,,,,,
1978-01-01,,-,,TAITO,スーパーブロック,,0,0,,,,,,,,
1978-01-01,,-,,TAITO,"スペースワイプアウト (Space Wipeout)",,0,0,,,,,,,,
1978-01-01,,-,,TAITO,"T.T アクロバット",,0,0,,,,,,,,
1978-01-01,,-,,TAITO,"T.T スペースインベーダー",,0,0,,,,,,,,
1978-01-01,,-,,TAITO,"T.T トップボウラー",,0,0,,,,,,,,
1978-01-01,,-,,TAITO,"T.T トランポリン",,0,0,,,,,,,,
1978-01-01,,-,,TAITO,"テーブルバリヤー (Barrier)",,0,0,,,,,,,栗林誠一郎,
1978-01-01,,-,,TAITO,"トップボウラー (Top Bowler)",,0,0,,,,,,,,
1978-01-01,,-,,TAITO,トランポリン,,0,0,,,,,,,,
1978-01-01,,-,,TAITO,ブルーシャーク,,0,0,,,,,,,,
1979-01-01,,-,,TAITO,"イントルーダー (Intrude)",,0,0,,,,,,,,
1979-01-01,,-,,TAITO,ギャラクシアン,,0,0,,,田城幸一,澤野和則(企画)|石村繁一(基板設計)|山下正|中馬義明|小野浩,石村繁一|安江正樹|甲斐敏夫,,,
1979-01-01,,-,,TAITO,"ギャラクシーレスキュー (Galaxy Rescue)",,0,0,,,,,坂部剛,"ハヤシナオキ 根元歳三 小柳啓伍 林壮太郎 足木淳一郎 植竹須美男 内田直之 継田淳","村山和之 大石淳子(テレビ東京) 嵯峨隼人",
1979-01-01,,-,,TAITO,スーパースピードレース,,0,0,,,,,,,,
1979-01-01,,-,,TAITO,"スターファイアー (Star_Fire)","エキシディ (Exidy)",0,0,,,,,,,,
1979-01-01,,-,,TAITO,"ストレートフラッシュ (Straight Flush)",,0,0,,,,,,,,
1979-01-01,,-,,TAITO,スペースインベーダーパートII,,0,0,,,,,,,,
1979-01-01,,-,,TAITO,スペースチェイサー,,0,0,,,,,,,,
1979-01-01,,-,,TAITO,ズンズンブロック,,0,0,,,,,,,,
1979-01-01,,-,,TAITO,"T.T ギャラクシーウォーズ",,0,0,,,,,,,,
1979-01-01,,-,,TAITO,"T.T ストレートフラッシュ",,0,0,,,,,,,,
1979-01-01,,-,,TAITO,"T.T スペースインベーダーパートII",,0,0,,,,,,,,
1979-01-01,,-,,TAITO,"T.T スペースチェイサー",,0,0,,,,,,,,
1979-01-01,,-,,TAITO,"T.T ズンズンブロック",,0,0,,,,,,,,
1979-01-01,,-,,TAITO,"T.T フィールドゴール",,0,0,,,,,,,,
1979-01-01,,-,,TAITO,"T.T ボールパークII (Ball Park II)",,0,0,,,,,,,,
1979-01-01,,-,,TAITO,"T.T ルナレスキュー",,0,0,,,,,,,,
1979-01-01,,-,,TAITO,フィールドゴール,,0,0,,,,,,,,
1979-01-01,,-,,TAITO,"ブロックC (Block-C)",,0,0,,,,,,,,
1979-01-01,,-,,TAITO,レーザーウォーズ,シネマトロニクス社,0,0,,,,,,,,
1980-01-01,,-,,TAITO,アステロイド,,0,0,,,,,,,,
1980-01-01,,-,,TAITO,"アストロクラフト (Astro Craft)",,0,0,,,,,,,,
1980-01-01,,-,,TAITO,"アストロゾーン (Astro Zone)",,0,0,,,,,,,,
1980-01-01,,-,,TAITO,"インディアンバトル (Indian Battle)",,0,0,,,,,,,,
1980-01-01,,-,,TAITO,ウエスタンガンパートII,,0,0,,,,,,,,
1980-01-01,,-,,TAITO,クレイジーバルーン,,0,0,,,,,,,,
1980-01-01,,-,,TAITO,"サファリラリー (Safari Rally)",,0,0,,,,,,,,
1980-01-01,,-,,TAITO,"シーハンター (Sea Hunter)",,0,0,,,,,,,,
1980-01-01,,-,,TAITO,"スーパースピードレース GP-V",,0,0,,,,,,,,
1980-01-01,,-,,TAITO,"スチールワーカー (Steel Worker)",,0,0,,,,,,,,
1980-01-01,,-,,TAITO,"ストラットボックス (Stratovox)",,0,0,,,,,,,,
1980-01-01,,-,,TAITO,"スピードレース CL-5",,0,0,,,,西角友宏,,,,
1980-01-01,,-,,TAITO,"スペースサイクロン (Space Cyclone)",,0,0,,,,,,,,
1980-01-01,,-,,TAITO,"スペースレーザー (Space Laser)",,0,0,,,,,,,,
1980-01-01,,-,,TAITO,"T.T クレイジーバルーン",,0,0,,,,,,,,
1980-01-01,,-,,TAITO,"T.T スチールワーカー",,0,0,,,,,,,,
1980-01-01,,-,,TAITO,"T.T バルーンボンバー",,0,0,,,,,,,,
1980-01-01,,-,,TAITO,"T.T ポラリス",,0,0,,,,,,,,
1980-01-01,,-,,TAITO,"T.T ミサイルコマンド",アタリ,0,0,,,,,,,,
1980-01-01,,-,,TAITO,"T.T ルパン三世",,0,0,,,,,,,,
1980-01-01,,-,,TAITO,"トライアタッカー (Tri-Attacker)",,0,0,,,,,,,,
1980-01-01,,-,,TAITO,バルーンボンバー,,0,0,,,,西角友宏,今村善雄,,,
1980-01-01,,-,,TAITO,フェニックス,,0,0,,,,,,,,
1980-01-01,,-,,TAITO,ブラックビートルズ,TDS／ミンツ,0,0,,,,,,,,
1980-01-01,,-,,TAITO,ポラリス,,0,0,,,,,,,,
1980-01-01,,-,,TAITO,"ムーンランダー (Moon Lander)",,0,0,,,,,,,,
1980-01-01,,-,,TAITO,ルナレスキュー,,0,0,,,,,,,,
1980-01-01,,-,,TAITO,ルパン三世,,0,0,,,,,,,,
1980-01-01,,-,,TAITO,"ワープ1 (Warp-1)",,0,0,,,,,,,,
1981-01-01,,-,,TAITO,QIX（クイックス）,,0,0,,,,ランディ・ファイファー|サンディ・ファイファー,,,,
1981-01-01,,-,,TAITO,グランドチャンピオン,,0,0,,,,,,,,
1981-01-01,,-,,TAITO,"コロニー7 (Colony 7)",,0,0,,,,,,,,
1981-01-01,,-,,TAITO,ジャンピューター,サンリツ／アルファ電子,0,0,,,,深津栄次,,,,
1981-01-01,,-,,TAITO,"スペースクルーザー (Space Cruiser)",,0,0,,,,,,,,
1981-01-01,,-,,TAITO,"スペースシーカー (Space Seeker)",,0,0,,,,,,,,
1981-01-01,,-,,TAITO,"T.T QIX",,0,0,,,,,,,,
1981-01-01,,-,,TAITO,"T.T スペースクルーザー",,0,0,,,,,,,,
1981-01-01,,-,,TAITO,"T.T スペースシーカー",,0,0,,,,,,,,
1981-01-01,,-,,TAITO,"T.T フィッター",,0,0,,,,,,,,
1981-01-01,,-,,TAITO,"T.T フロッグ&スパイダー",,0,0,,,,,,,,
1981-01-01,,-,,TAITO,"T.T マージャン",,0,0,,,,,,,,
1981-01-01,,-,,TAITO,"T.T マージャン II",,0,0,,,,,,,,
1981-01-01,,-,,TAITO,"T.T マージャンＱ",,0,0,,,,,,,,
1981-01-01,,-,,TAITO,"ドリブリング (Dribbling)",,0,0,,,,,,,,
1981-01-01,,-,,TAITO,フィッター,,0,0,,,,,,,,
1981-01-01,,-,,TAITO,"フロッグ&スパイダー (Frog & Spiders)",,0,0,,,,,,,,
1981-01-01,,-,,TAITO,"マリンデート (Marine Date)",,0,0,,,,,,,,
1981-01-01,,-,,TAITO,"ロッククライマー (Rock Climber)",,0,0,,,,,,,,
1982-01-01,,-,,TAITO,アルペンスキー,,0,0,,,,,,,,
1982-01-01,,-,,TAITO,"エレクトリックヨーヨー (The Electric Yo-Yo)",,0,0,,,,,,,,
1982-01-01,,-,,TAITO,"Qix II - トーナメント",,0,0,,,,ランディ・ファイファー|サンディ・ファイファー,,,,
1982-01-01,,-,,TAITO,"ザ・ピット (The Pit)",,0,0,,,,,,,神津梓,
1982-01-01,,-,,TAITO,"サンシャインエッグ (Sunshine Egg)",,0,0,,,,,,,,
1982-01-01,,-,,TAITO,"ジャングルキング (Jungle King)",,0,0,,,,,今村善雄,,,
1982-01-01,,-,,TAITO,"ジャングルボーイ (Jungle Boy)",,0,0,,,,,,,,
1982-01-01,,-,,TAITO,"ジョリージョガー (Jolly Jogger)",,0,0,,,,,,,,
1982-01-01,,-,,TAITO,"スーパーマウス (Super Mouse)",,0,0,,,,,,,,
1982-01-01,,-,,TAITO,"ストライクボーリング (Strike Bowling)",,0,0,,,,,,,,
1982-01-01,,-,,TAITO,タイムトンネル,,0,0,,,,,,,,
1982-01-01,,-,,TAITO,"T.T ポートマン",,0,0,,,,,,,,
1982-01-01,,-,,TAITO,"トンブリング (T Bring)",,0,0,,,,,,,,
1982-01-01,,-,,TAITO,"バッグマン (Bagman)","valadon automation社",0,0,,,,,,,,
1982-01-01,,-,,TAITO,"バーディーキング (Birdie King)",,0,0,,,,安食圭,中川幸太郎|穴沢弘慶,黒田洋介,,
1982-01-01,,-,,TAITO,"ビッグコンバット (Big Combat)",,0,0,,,,,,,,
1982-01-01,,-,,TAITO,フライボーイ,カネコ,0,0,,,,,,,,
1982-01-01,,-,,TAITO,フロントライン,,0,0,,,,,,,,
1982-01-01,,-,,TAITO,"ポートマン (Port Man / Dock Man)",,0,0,,,,,,,,
1982-01-01,,-,,TAITO,"リアクター (Reactor)","ゴッドリーブ (Gottlieb) 社",0,0,,,,,,,,
1982-01-01,,-,,TAITO,ワイルドウエスタン,,0,0,,,,,今村善雄,,,
1983-01-01,,-,,TAITO,アメリカ横断ウルトラクイズ,,0,0,,,,,,,"高橋靖二(第12回 - 第16回)|篠崎安雄(第12回・第13回)|城朋子(“今世紀最後”)|※全てCP",
1983-01-01,,-,,TAITO,"インテレピッド (Intrepid)","Nova Games",0,0,,,,,,,,
1983-01-01,,-,,TAITO,"ウォータースキー (Water Ski)",,0,0,,,,,,,,
1983-01-01,,-,,TAITO,エレベーターアクション,,0,0,,,,,今村善雄,,,
1983-01-01,,-,,TAITO,"カンキックキッド (Can Kick Kid)",,0,0,,,,,,,,
1983-01-01,,-,,TAITO,"ジャンプコースター (Jump Coaster)",カネコ,0,0,,,,,,,,
1983-01-01,,-,,TAITO,女子バレーボール,,0,0,,,,,,,,
1983-01-01,,-,,TAITO,"ズーキーパー (Zoo Keeper) - 海外のみの販売",,0,0,,,,,,,,
1983-01-01,,-,,TAITO,"スーパーライダー (Super Rider)",,0,0,,,,,,,,
1983-01-01,,-,,TAITO,"スパイエージェント (Spy Agent)",,0,0,,,,,,,,
1983-01-01,,-,,TAITO,"ティンスター (The Tin Star)",,0,0,,,,,,,,
1983-01-01,,-,,TAITO,"ニブラー (Nibbler) - Rock-Ola社からのライセンス生産",,0,0,,,,,,,,
1983-01-01,,-,,TAITO,"バーディーキングII (Birdie King 2)",,0,0,,,,,,,,
1983-01-01,,-,,TAITO,"ハイウェイレース (High Way Race)",,0,0,,,,,,,,
1983-01-01,,-,,TAITO,バイオアタック,,0,0,,,,,,,,
1983-01-01,,-,,TAITO,ファイティングローラー,カネコ,0,0,,,,,,,,
1983-01-01,,-,,TAITO,"ボギー'83 (Bogey '83)",カネコ,0,0,,,,,,,,
1983-01-01,,-,,TAITO,レーザーグランプリ,,0,0,,,,,,,,
1984-01-01,,-,,TAITO,"アウターゾーン (Outer Zone)",,0,0,,,,,,,,
1984-01-01,,-,,TAITO,"アスリート (Athlete)",,0,0,,,,,,,,
1984-01-01,,-,,TAITO,ウォールクラッシュ,ミッドコイン,0,0,,,,,,,,
1984-01-01,,-,,TAITO,キックスタート・ホイールキング,,0,0,,,,,,,,
1984-01-01,,-,,TAITO,"CLIFF HANGAR",スターン・エレクトロニクス,0,0,,,,,,,,
1984-01-01,,-,,TAITO,グレートソードマン,セタ,0,0,,,,,,,,
1984-01-01,,-,,TAITO,コスモスサーキット,,0,0,,,,,,,,
1984-01-01,,-,,TAITO,"サイクルマー坊 (Cycle Mahbou)",,0,0,,,,,,,,
1984-01-01,,-,,TAITO,THE運動会,,0,0,,,藤末一郎,,小倉久佳,,,
1984-01-01,,-,,TAITO,シーファイターポセイドン,,0,0,,,,,,,,
1984-01-01,,-,,TAITO,ジャイロダイン,クラックス,0,0,,,,,弓削雅稔,,,
1984-01-01,,-,,TAITO,"セアフリー (Seafly)",,0,0,,,,,,,,
1984-01-01,,-,,TAITO,"チャイニーズヒーロー (Chinese Hero)",タイヨーシステム,0,0,,,,,,,,
1984-01-01,,-,,TAITO,ちゃっくんぽっぷ,,0,0,,,,,今村善雄,,,
1984-01-01,,-,,TAITO,ドライバーズライセンス,,0,0,,,,,,,,
1984-01-01,,-,,TAITO,忍者ハヤテ,,0,0,,,,,,,,
1984-01-01,,-,,TAITO,"バーディーキングIII (Birdie King 3)",,0,0,,,,,,,,
1984-01-01,,-,,TAITO,バギーチャレンジ,,0,0,,,,,小倉久佳,,,
1984-01-01,,-,,TAITO,"ビクトリアスナイン (Victorious Nine)",,0,0,,,,,,,,
1984-01-01,,-,,TAITO,ピット&ラン,,0,0,,,,,,,,
1984-01-01,,-,,TAITO,"ファイアーバトル (Fire Battle)",,0,0,,,,,,,,
1984-01-01,,-,,TAITO,"フィールドディ (Field Day)",,0,0,,,,,,,,
1984-01-01,,-,,TAITO,40-0,,0,0,,,,,,,,
1984-01-01,,-,,TAITO,べんべろべえ,,0,0,,,,,小倉久佳,,,
1984-01-01,,-,,TAITO,M・A・C・H3,マイルスター,0,0,,,,,,,,
1984-01-01,,-,,TAITO,"リングファイター (Ring Fighter)",カネコ,0,0,,,,,,,,
1984-01-01,,-,,TAITO,"ルンバランバ (Rumba Lumber)",,0,0,,,,,,,,
1985-01-01,,-,,TAITO,ウィズ,セイブ開発,0,0,,,,,,,,
1985-01-01,,-,,TAITO,宇宙戦艦ヤマト,,0,0,,,,岡迫亘弘|松本零士|スタジオぬえ,宮川泰,藤川桂介|田村丸|山本暎一,,
1985-01-01,,-,,TAITO,"エキサイティングアワー (Exciting Hour)",テクノスジャパン,0,0,,富山徳之,富山徳之|西村成孝,緒方孝治|向井久美子,,,,
1985-01-01,,-,,TAITO,女三四郎,,0,0,,,,,,,,
1985-01-01,,-,,TAITO,影の伝説,,0,0,,,,,小倉久佳,,,
1985-01-01,,-,野球,TAITO,"草野球 (Sandlot Baseball)",,0,0,,,,,,,,
1985-01-01,,-,,TAITO,"決死の探検サバイバル ゆけゆけ!山口君 (Go Go Mr. Yamaguchi - Jungle Survival)",カネコ,0,0,,,,,,,,
1985-01-01,,-,,TAITO,"侍日本一 (Samurai Nihon-ichi)",カネコ,0,0,,,,,,,,
1985-01-01,,-,,TAITO,スーパースピードレースJr.,,0,0,,,,,,,,
1985-01-01,,-,,TAITO,"スーパーデッドヒート (Super Dead Heat)",,0,0,,,,,,,,
1985-01-01,,-,,TAITO,スカイデストロイヤー,,0,0,,,,,,,,
1985-01-01,,-,,TAITO,タイガーヘリ,東亜プラン,0,0,,,,,上村建也,,,
1985-01-01,,-,,TAITO,タイムギャル,,0,0,,,くりやまたかし,藤原英裕|今沢哲男|我妻宏,今村善雄,,,
1985-01-01,,-,,TAITO,ナックルジョー,セイブ開発,0,0,,,,,,,,
1985-01-01,,-,,TAITO,"N.Y.キャプター (N.Y. Captor)",,0,0,,,,,,,,
1985-01-01,,-,,TAITO,"ヌンチャクン (Nun chackun)",カネコ,0,0,,,,,,,,
1985-01-01,,-,,TAITO,"バイゴーン (Bygone)",,0,0,,,,,,,,
1985-01-01,,-,,TAITO,"北派少林 飛龍の拳",カルチャーブレーン,0,0,,,,,,,,
1985-01-01,,-,,TAITO,"ピンポンキング (Ping-Pong King)",セタ／カネコ,0,0,,,,,,,,
1985-01-01,,-,,TAITO,フェアリーランドストーリー,,0,0,,緒方正樹|波多野幹夫,,辻野浩司|西村年幸|きたがわてつお,Y.TSUCHIDA|君島正,石田一朋,,
1985-01-01,,-,,TAITO,メタルソルジャーアイザックII,,0,0,,,,,,,,
1985-01-01,,-,,TAITO,リアル麻雀牌牌,アルバ／ビスコ,0,0,,,,,,,,
1985-01-01,,-,,TAITO,"リターン オブ ザ インベーダー",UPL,0,0,,,中隈章,,小倉久佳,,,
1985-01-01,,-,,TAITO,"レイダース5 (Raiders5)",UPL,0,0,,,,,ジョン・ウィリアムズ,ローレンス・カスダン,,
1985-01-01,,-,,TAITO,"レディーマスター (Lady Master - Lady Master of Kung Fu)",カネコ,0,0,,,,,,,,
1985-01-01,,-,,TAITO,ワイバーンF-0,,0,0,,,,,,,,
1986-01-01,,-,,TAITO,アルカノイド,,0,0,,,,,,,,
1986-01-01,,-,,TAITO,S.R.D.ミッション,九娯貿易／ウッドプレイス,0,0,,,,,,,,
1986-01-01,,-,,TAITO,"エンパイア シティ:1931",セイブ開発,0,0,,,,,,,濱田均,
1986-01-01,,-,,TAITO,黄金の城,セタ,0,0,,,,,,,,
1986-01-01,,-,,TAITO,奇々怪界,,0,0,,波多野幹夫,石田一朋|佐々木大輔,薮崎久也|西村年幸|三方一哉,小倉久佳(ZUNTATA),,,
1986-01-01,,-,,TAITO,"キック アンド ラン",,0,0,,,石指武,,,,,
1986-01-01,,-,,TAITO,ゲットスター,東亜プラン,0,0,,,上村建也,,弓削雅稔,,,
1986-01-01,,-,,TAITO,ザインドスリーナ,テクノスジャパン,0,0,,,,,,,,
1986-01-01,,-,,TAITO,スクランブルフォーメーション,,0,0,,,,佐藤浩昭,,,,
1986-01-01,,-,,TAITO,スラップファイト,東亜プラン,0,0,,,,,弓削雅稔,,,
1986-01-01,,-,,TAITO,"大怪獣の逆襲 (Daikaijū no Gyakushū)",テクノスジャパン,0,0,,,,,,,,
1986-01-01,,-,,TAITO,"ダークミスト (The Lost Castle In Darkmist)",セイブ開発,0,0,,,,,,,,
1986-01-01,,-,SHT,TAITO,ダライアス,,0,0,,河野敏男,長谷川健|くりやまたかし|とみおかひであき|菅原徹|笹谷ひでのり|橋本英樹,河野敏男|藤田朗|三方一哉|きたがわてつろう|わきたよしひろ|鎗田準次|石川幸生|五十嵐恒三|栗城源也|讃岐平|おがわみつる,たなかやすひこ|小倉久佳|八木下直人|なかむらつかさ|高橋英吉|高木正彦,,河野敏男,
1986-01-01,,-,,TAITO,バイオレントシューティング,,0,0,,,,,,,,
1986-01-01,,-,,TAITO,ハレーズコメット,,0,0,,,,三辻富貴朗,小倉久佳,,,
1986-01-01,,-,,TAITO,"バトルレーンVol.5 (Battle Lane! Vol. 5)",テクノスジャパン,0,0,,,,,,,,
1986-01-01,,-,,TAITO,"パニックロード (Panic Road)",セイブ開発,0,0,,,,,,,,
1986-01-01,,-,,TAITO,バブルボブル,,0,0,,,藤末一郎|NISHIYORI,三辻富貴朗,君島正,,,
1986-01-01,,-,,TAITO,プレビリアン,カネコ,0,0,,,,,,,,
1986-01-01,,-,,TAITO,"ビッグイベントゴルフ (Big Event Golf)",,0,0,,,,,,,,
1986-01-01,,-,,TAITO,"ミッション660 (Mission 660)",,0,0,,,,,,,,
1986-01-01,,-,,TAITO,"陸海空 最前線",,0,0,,,,,小倉久佳,,,
1987-01-01,,-,,TAITO,"アルカノイド リベンジ オブ Doh",,0,0,,,,,,,,
