☔降水量の合計(mm),🌡️平均気温(℃),💨平均風速(m/s),🧭最多風向(16方位),🏢都道府県,🏙️市区町村,⚪未使用1,⚪未使用2,☔降水量の合計(mm):Base,❄️降雪量合計(cm),💧平均湿度(％),☁️平均雲量(10分比),♨️平均蒸気圧(hPa),🔄平均現地気圧(hPa),☀️日照時間(時間),🌨️雪日数(日),⚡雷日数(日),🌫️霧日数(日)
2016-07,25.4,2.7,⬇️南南東,東京都,東京,,0,81.5,0,80,8.2,25.7,1007.3,143.7,0,2,0
2016-08,27.1,3.1,⬇️南南東,東京都,東京,,0,414.0,0,78,7.8,27.8,1002.3,156.5,0,5,0
2016-09,24.4,2.4,↖️北北西,東京都,東京,,0,287.0,0,86,8.9,26.1,1010.7,79.4,0,0,0
2016-10,18.7,2.4,↖️北北西,東京都,東京,,0,96.5,0,72,7.9,15.8,1014.8,119.6,0,0,0
2016-11,11.4,2.5,↖️北北西,東京都,東京,,0,139.0,0,71,6.7,9.7,1016.2,132.1,1,0,0
2016-12,8.9,2.6,↖️北北西,東京都,東京,,0,84.0,0,59,4.9,7.0,1015.1,193.7,0,0,0
2017-01,5.8,2.8,↖️北北西,東京都,東京,,0,26.0,0,53,3.3,4.9,1012.3,226.7,2,0,0
2017-02,6.9,3.5,↖️北西,東京都,東京,,0,15.5,0,49,4.7,4.9,1011.2,193.7,4,0,0
2017-03,8.5,2.8,↖️北北西,東京都,東京,,0,85.5,0,60,6.6,6.5,1011.5,190.3,0,0,0
2017-04,14.7,3.4,⬇️南,東京都,東京,,0,122.0,0,66,6.9,11.0,1009.9,198.8,0,2,0
2017-05,20.0,3.0,⬇️南,東京都,東京,,0,49.0,0,72,7.3,16.6,1009.5,216.9,0,2,0
2017-06,22.0,3.1,⬇️南,東京都,東京,,0,106.5,0,73,8.4,19.1,1005.6,158.8,0,2,0
2017-07,27.3,3.1,⬇️南,東京都,東京,,0,81.0,0,78,7.5,28.2,1006.2,189.1,0,4,0
2017-08,26.4,2.6,➡️東北東,東京都,東京,,0,141.5,0,83,9.2,28.4,1004.9,83.7,0,1,0
2017-09,22.8,2.7,⬇️南,東京都,東京,,0,209.5,0,79,8.4,21.8,1008.8,124.4,0,2,0
2017-10,16.8,2.7,↖️北北西,東京都,東京,,0,531.5,0,82,8.1,15.9,1015.6,94.7,0,1,0
2017-11,11.9,2.4,↖️北北西,東京都,東京,,0,47.0,0,67,6.1,9.5,1014.6,162.7,0,0,0
2017-12,6.6,2.5,↖️北西,東京都,東京,,0,15.0,0,56,3.9,5.5,1013.3,211.1,1,0,0
2018-01,4.7,2.6,↖️北北西,東京都,東京,,0,48.5,23,54,3.9,4.6,1011.4,206.1,4,0,0
2018-02,5.4,2.6,↖️北北西,東京都,東京,,0,20.0,1,56,5.8,5.0,1013.8,167.3,5,0,0
2018-03,11.5,3.0,↖️北北西,東京都,東京,,0,220.0,0,65,5.6,8.9,1014.1,198.0,1,1,0
2018-04,17.0,3.5,⬇️南,東京都,東京,,0,109.0,0,66,5.9,12.9,1011.3,201.8,0,0,0
2018-05,19.8,3.3,⬇️南,東京都,東京,,0,165.5,0,71,7.3,16.3,1008.5,199.3,0,1,0
2018-06,22.4,3.2,⬇️南,東京都,東京,,0,155.5,0,80,8.1,21.5,1006.5,163.1,0,1,0
2018-07,28.3,3.5,⬇️南,東京都,東京,,0,107.0,0,77,7.7,29.4,1007.6,227.2,0,1,0
2018-08,28.1,3.5,⬇️南,東京都,東京,,0,86.5,0,77,7.5,29.1,1005.9,217.4,0,6,0
2018-09,22.9,3.0,⬇️南,東京都,東京,,0,365.0,0,86,9.1,23.9,1010.7,96.7,0,2,0
2018-10,19.1,2.6,↖️北北西,東京都,東京,,0,61.5,0,74,7.0,16.6,1012.9,139.0,0,2,0
2018-11,14.0,2.1,↖️北北西,東京都,東京,,0,63.0,0,72,6.9,11.6,1016.9,151.0,0,0,0
2018-12,8.3,2.6,↖️北北西,東京都,東京,,0,44.0,0,61,6.0,7.0,1015.8,145.3,0,0,0
2019-01,5.6,2.8,↖️北西,東京都,東京,,0,16.0,0,51,2.8,4.5,1013.4,222.2,2,1,0
2019-02,7.2,2.7,↖️北北西,東京都,東京,,0,42.0,0,59,6.6,6.1,1015.0,138.0,4,0,0
2019-03,10.6,3.0,↖️北北西,東京都,東京,,0,117.5,0,60,6.4,7.6,1010.1,177.3,0,0,0
2019-04,13.6,3.3,⬇️南南東,東京都,東京,,0,90.5,0,63,6.7,10.1,1010.3,194.4,0,1,0
2019-05,20.0,3.3,⬇️南南東,東京都,東京,,0,120.5,0,65,7.1,14.9,1010.3,229.4,0,1,0
2019-06,21.8,2.9,⬇️南南東,東京都,東京,,0,225.0,0,81,8.5,20.9,1004.8,129.5,0,1,0
2019-07,24.1,2.6,⬇️南南東,東京都,東京,,0,193.0,0,89,9.0,26.8,1006.8,81.1,0,0,0
2019-08,28.4,3.2,⬇️南南東,東京都,東京,,0,110.0,0,80,6.8,30.9,1005.9,187.8,0,4,0
2019-09,25.1,2.7,↗️北東,東京都,東京,,0,197.0,0,79,8.0,25.0,1012.3,137.6,0,3,0
2019-10,19.4,2.8,↖️北北西,東京都,東京,,0,529.5,0,80,7.8,18.1,1013.2,112.8,0,1,0
2019-11,13.1,2.6,↖️北北西,東京都,東京,,0,156.5,0,69,5.2,10.5,1015.4,170.3,0,0,1
2019-12,8.5,2.4,↖️北北西,東京都,東京,,0,76.5,0,66,6.4,7.3,1016.7,128.6,0,0,0
2020-01,7.1,2.4,↖️北北西,東京都,東京,,0,135.0,0,65,5.8,6.5,1013.8,139.8,4,0,0
2020-02,8.3,2.7,↖️北西,東京都,東京,,0,15.0,0,55,5.2,6.2,1015.6,196.1,0,0,0
2020-03,10.7,3.1,↖️北西,東京都,東京,,0,131.0,1,65,5.9,8.4,1010.9,181.9,2,0,0
2020-04,12.8,3.2,↖️北北西,東京都,東京,,0,296.5,0,66,6.2,9.6,1009.7,213.4,0,1,0
2020-05,19.5,3.1,⬇️南,東京都,東京,,0,118.0,0,75,7.7,16.7,1008.4,175.5,0,2,0
2020-06,23.2,2.8,⬇️南,東京都,東京,,0,212.5,0,82,8.7,23.1,1004.7,136.3,0,1,0
2020-07,24.3,3.1,⬇️南,東京都,東京,,0,270.5,0,89,9.7,27.1,1006.2,47.7,0,4,0
2020-08,29.1,2.8,⬇️南南東,東京都,東京,,0,61.5,0,76,5.8,30.2,1008.3,254.7,0,5,0
2020-09,24.2,2.9,↖️北北西,東京都,東京,,0,117.5,0,83,8.3,25.3,1009.6,105.7,0,4,0
2020-10,17.5,2.4,↖️北北西,東京都,東京,,0,205.0,0,75,7.7,15.0,1014.5,113.9,0,0,0
2020-11,14.0,2.5,↖️北北西,東京都,東京,,0,14.5,0,65,5.8,10.6,1017.3,156.6,0,0,0
2020-12,7.7,2.1,↖️北北西,東京都,東京,,0,13.0,0,61,5.0,6.5,1013.9,167.9,0,0,0
2021-01,5.4,2.3,↖️北北西,東京都,東京,,0,43.5,0,57,5.1,5.2,1014.1,172.4,2,0,0
2021-02,8.5,2.9,↖️北西,東京都,東京,,0,88.5,0,49,3.9,5.6,1011.8,214.9,0,0,0
2021-03,12.8,3.2,↖️北西,東京都,東京,,0,173.0,0,62,7.0,9.4,1014.5,193.2,0,1,0
2021-04,15.1,3.2,⬇️南,東京都,東京,,0,156.0,0,60,5.7,10.3,1014.8,218.5,0,1,0
2021-05,19.6,3.2,⬇️南,東京都,東京,,0,99.5,0,73,8.5,16.5,1006.6,150.5,0,2,0
2021-06,22.7,2.7,⬇️南南東,東京都,東京,,0,168.5,0,77,8.5,21.0,1007.4,131.6,0,2,0
2021-07,25.9,2.4,⬇️南南東,東京都,東京,,0,310.0,0,83,7.7,27.2,1007.7,160.2,0,5,1
2021-08,27.4,3.1,⬇️南,東京都,東京,,0,382.5,0,80,7.2,29.0,1007.2,175.6,0,2,0
2021-09,22.3,2.4,↗️北北東,東京都,東京,,0,222.5,0,82,8.0,22.0,1012.2,100.7,0,0,0
2021-10,18.2,2.5,↖️北西,東京都,東京,,0,199.5,0,76,6.2,16.3,1015.8,163.0,0,1,0
2021-11,13.7,2.2,↖️北西,東京都,東京,,0,93.0,0,65,4.8,10.3,1013.2,206.7,0,1,0
2021-12,7.9,2.4,↖️北西,東京都,東京,,0,116.0,0,60,4.2,6.6,1013.0,202.5,1,0,0
2022-01,4.9,2.6,↖️北西,東京都,東京,,0,22.5,10,52,4.0,4.4,1012.7,206.8,2,0,0
2022-02,5.2,2.6,↖️北西,東京都,東京,,0,71.0,2,53,4.0,4.6,1013.6,190.9,4,0,0
2022-03,10.9,2.8,↖️北西,東京都,東京,,0,110.5,0,63,6.9,8.3,1012.0,195.6,3,1,0
2022-04,15.3,2.8,⬇️南南東,東京都,東京,,0,224.5,0,75,7.5,13.2,1013.6,169.6,0,0,0
2022-05,18.8,2.7,⬇️南南東,東京都,東京,,0,198.0,0,75,8.0,16.1,1010.0,181.1,0,2,0
2022-06,23.0,2.8,⬇️南南東,東京都,東京,,0,64.0,0,77,7.8,21.7,1007.1,167.6,0,1,0
2022-07,27.4,3.0,⬇️南南東,東京都,東京,,0,233.0,0,79,7.7,28.6,1004.8,176.4,0,0,0
2022-08,27.5,3.2,⬇️南,東京都,東京,,0,105.0,0,79,8.5,28.9,1005.9,150.4,0,3,0
2022-09,24.4,2.8,↗️北北東,東京都,東京,,0,310.0,0,81,8.1,24.6,1011.2,134.5,0,4,0
2022-10,17.2,2.4,↖️北北西,東京都,東京,,0,118.0,0,75,6.9,14.9,1016.3,119.4,0,0,0
2022-11,14.5,2.2,↖️北西,東京都,東京,,0,102.5,0,70,5.8,11.5,1015.6,160.9,0,0,0
2022-12,7.5,2.2,↖️北西,東京都,東京,,0,56.5,0,60,4.3,6.3,1011.9,175.7,0,0,0
2023-01,5.7,2.4,↖️北西,東京都,東京,,0,15.5,0,55,4.3,5.2,1013.4,195.0,1,0,0
2023-02,7.3,2.8,↖️北西,東京都,東京,,0,40.5,0,54,5.2,5.6,1016.6,178.6,1,0,0
2023-03,12.9,2.7,⬇️南南東,東京都,東京,,0,145.0,0,68,6.5,10.2,1016.2,164.1,0,1,0
2023-04,16.3,3.5,⬇️南,東京都,東京,,0,90.0,0,62,6.0,11.8,1011.5,197.2,0,2,0
2023-05,19.0,3.1,⬇️南,東京都,東京,,0,159.0,0,72,7.3,15.7,1011.0,195.9,0,1,0
2023-06,23.2,2.6,⬇️南南東,東京都,東京,,0,347.0,0,80,8.6,22.4,1006.1,137.5,0,0,2
2023-07,28.7,3.0,⬇️南南東,東京都,東京,,0,30.0,0,72,5.8,27.8,1007.2,250.4,0,2,0
2023-08,29.2,3.3,⬇️南南東,東京都,東京,,0,132.5,0,78,6.6,31.2,1007.0,222.3,0,3,0
2023-09,26.7,2.8,⬇️南,東京都,東京,,0,229.0,0,80,7.2,27.8,1009.7,143.7,0,2,0
2023-10,18.9,2.4,↖️北西,東京都,東京,,0,147.0,0,67,5.8,14.4,1011.6,200.6,0,2,0
2023-11,14.4,2.3,↖️北西,東京都,東京,,0,41.5,0,66,4.6,11.3,1013.9,174.8,0,0,0
2023-12,9.4,2.1,↖️北西,東京都,東京,,0,19.5,0,59,4.7,7.2,1015.4,199.1,0,0,0
2024-01,7.1,2.6,↖️北西,東京都,東京,,0,36.0,0,54,3.7,5.5,1013.6,198.5,1,1,0
2024-02,8.0,2.9,↖️北西,東京都,東京,,0,78.5,9,63,6.7,6.9,1017.3,152.4,3,1,0
2024-03,9.6,3.1,↖️北西,東京都,東京,,0,188.5,1,59,5.3,7.3,1010.4,201.6,1,1,0
2024-04,17.1,2.7,⬇️南南東,東京都,東京,,0,115.5,0,72,7.6,14.1,1011.7,150.3,0,0,0
2024-05,20.0,3.3,⬇️南,東京都,東京,,0,201.5,0,72,7.1,16.7,1010.7,185.5,0,0,0
2024-06,23.1,2.6,⬇️南南東,東京都,東京,,0,350.0,0,79,7.7,21.9,1006.7,158.1,0,2,0
2024-07,28.7,2.6,⬇️南南東,東京都,東京,,0,206.5,0,78,8.3,30.2,1005.2,199.6,0,7,0
2024-08,29.0,3.0,⬇️南南東,東京都,東京,,0,381.0,0,79,7.1,31.5,1004.9,189.8,0,10,0
2024-09,26.6,2.9,⬇️南,東京都,東京,,0,111.5,0,81,6.8,28.0,1010.5,160.8,0,3,0
2024-10,20.6,2.4,↖️北北西,東京都,東京,,0,174.5,0,79,7.9,19.5,1015.8,111.7,0,0,0
2024-11,13.7,2.3,↖️北西,東京都,東京,,0,82.0,0,69,5.4,11.0,1015.2,158.1,0,0,0
2024-12,8.1,2.3,↖️北西,東京都,東京,,0,0.5,0,54,3.2,5.9,1010.7,233.8,1,0,0
2025-01,6.6,2.3,↖️北西,東京都,東京,,0,26.0,0,53,3.5,5.2,1013.0,206.1,0,0,0
2025-02,6.5,2.9,↖️北西,東京都,東京,,0,6.5,0,44,3.4,4.3,1011.0,217.0,0,0,0
2025-03,10.7,2.9,↖️北西,東京都,東京,,0,153.0,2,65,6.5,8.5,1012.2,168.0,5,1,0
2025-04,15.6,3.1,⬇️南,東京都,東京,,0,154.5,0,69,6.7,12.2,1008.2,178.4,0,1,0
2025-05,17.9,3.1,⬇️南南東,東京都,東京,,0,96.5,0,73,8.2,14.7,1007.5,71.1,0,0,0
1872-05,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1872-06,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1872-07,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1872-08,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1872-09,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1872-10,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1872-11,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1872-12,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1873-01,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1873-02,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1873-03,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1873-04,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1873-05,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1873-06,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1873-07,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1873-08,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1873-09,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1873-10,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1873-11,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1873-12,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1874-01,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1874-02,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1874-03,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1874-04,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1874-05,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1874-06,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1874-07,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1874-08,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1874-09,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1874-10,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1874-11,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1874-12,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1875-01,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1875-02,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1875-03,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1875-04,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1875-05,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1875-06,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1875-07,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1875-08,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1875-09,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1875-10,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1875-11,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1875-12,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1876-01,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1876-02,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1876-03,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1876-04,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1876-05,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1876-06,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1876-07,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1876-08,0,0,0,北海道,札幌市,,0,0,0,0,0,0,0,0,0,0,0
1876-09,0,0,0,北海道,札幌市,,0,182.8,0,0,0,0,0,0,0,0,0
1876-10,0,0,0,北海道,札幌市,,0,119.7,0,0,0,0,0,0,0,0,0
1876-11,0,0,0,北海道,札幌市,,0,221.5,0,0,0,0,0,0,0,0,0
1876-12,0,0,0,北海道,札幌市,,0,108.3,0,0,0,0,0,0,0,0,0
1877-01,-1.5,0,0,北海道,札幌市,,0,84.1,0,0,0,0,0,0,0,0,0
1877-02,-2.2,0,0,北海道,札幌市,,0,126.2,0,0,0,0,0,0,0,0,0
1877-03,1.4,0,0,北海道,札幌市,,0,78.3,0,0,0,0,0,0,0,0,0
1877-04,6.6,0,0,北海道,札幌市,,0,39.1,0,0,0,0,0,0,0,0,0
1877-05,9.7,0,0,北海道,札幌市,,0,73.0,0,0,0,0,0,0,0,0,0
1877-06,16.7,0,0,北海道,札幌市,,0,90.4,0,0,0,0,0,0,0,0,0
1877-07,21.1,0,0,北海道,札幌市,,0,48.8,0,0,0,0,0,0,0,0,0
1877-08,22.6,0,0,北海道,札幌市,,0,118.1,0,0,0,0,0,0,0,0,0
1877-09,17.0,0,0,北海道,札幌市,,0,97.8,0,0,0,0,0,0,0,0,0
1877-10,11.3,0,0,北海道,札幌市,,0,167.5,0,0,0,0,0,0,0,0,0
1877-11,2.5,0,0,北海道,札幌市,,0,163.8,0,0,0,0,0,0,0,0,0
1877-12,-1.7,0,0,北海道,札幌市,,0,68.5,0,0,0,0,0,0,0,0,0
1878-01,-5.9,0,0,北海道,札幌市,,0,25.7,0,0,0,0,0,0,0,0,0
1878-02,-3.8,0,0,北海道,札幌市,,0,76.6,0,0,0,0,0,0,0,0,0
1878-03,-0.2,0,0,北海道,札幌市,,0,174.5,0,0,0,0,0,0,0,0,0
1878-04,5.3,0,0,北海道,札幌市,,0,18.9,0,0,0,0,0,0,0,0,0
1878-05,10.9,0,0,北海道,札幌市,,0,142.5,0,0,0,0,0,0,0,0,0
1878-06,16.5,0,0,北海道,札幌市,,0,21.6,0,0,0,0,0,0,0,0,0
1878-07,19.8,0,0,北海道,札幌市,,0,90.9,0,0,0,0,0,0,0,0,0
1878-08,20.3,0,0,北海道,札幌市,,0,173.4,0,0,0,0,0,0,0,0,0
1878-09,18.1,0,0,北海道,札幌市,,0,85.1,0,0,0,0,0,0,0,0,0
1878-10,8.7,0,0,北海道,札幌市,,0,96.5,0,0,0,0,0,0,0,0,0
1878-11,0.5,0,0,北海道,札幌市,,0,69.2,0,0,0,0,0,0,0,0,0
1878-12,-4.9,0,0,北海道,札幌市,,0,82.4,0,0,0,0,0,0,0,0,0
1879-01,-5.9,0,0,北海道,札幌市,,0,206.2,0,75,0,0,0,0,0,0,0
1879-02,-4.8,0,0,北海道,札幌市,,0,103.9,0,72,0,0,0,0,0,0,0
1879-03,-0.4,0,0,北海道,札幌市,,0,55.4,0,75,0,0,0,0,0,0,0
1879-04,3.5,0,0,北海道,札幌市,,0,65.5,0,70,0,0,0,0,0,0,0
1879-05,10.9,0,0,北海道,札幌市,,0,27.0,0,78,0,0,0,0,0,0,0
1879-06,16.2,0,0,北海道,札幌市,,0,62.3,0,81,0,0,0,0,0,0,0
1879-07,21.4,0,0,北海道,札幌市,,0,52.7,0,79,0,0,0,0,0,0,0
1879-08,21.6,0,0,北海道,札幌市,,0,165.5,0,84,0,0,0,0,0,0,0
1879-09,15.4,0,0,北海道,札幌市,,0,215.5,0,82,0,0,0,0,0,0,0
1879-10,7.4,0,0,北海道,札幌市,,0,228.8,0,81,0,0,0,0,0,0,0
1879-11,2.0,0,0,北海道,札幌市,,0,125.0,0,88,0,0,0,0,0,0,0
1879-12,0.2,0,0,北海道,札幌市,,0,95.2,0,80,0,0,0,0,0,0,0
1880-01,-7.1,0,0,北海道,札幌市,,0,96.0,0,71,0,0,0,0,0,0,0
1880-02,-4.1,0,0,北海道,札幌市,,0,66.7,0,75,0,0,0,0,0,0,0
1880-03,0.0,0,0,北海道,札幌市,,0,84.7,0,74,0,0,0,0,0,0,0
1880-04,5.3,0,0,北海道,札幌市,,0,30.7,0,69,0,0,0,0,0,0,0
1880-05,11.0,0,0,北海道,札幌市,,0,69.2,0,78,0,0,0,0,0,0,0
1880-06,14.7,0,0,北海道,札幌市,,0,34.8,0,81,0,0,0,0,0,0,0
1880-07,20.6,0,0,北海道,札幌市,,0,22.9,0,81,0,0,0,0,0,0,0
1880-08,23.5,0,0,北海道,札幌市,,0,85.1,0,77,0,0,0,0,0,0,0
1880-09,16.9,0,0,北海道,札幌市,,0,102.1,0,82,0,0,0,0,0,0,0
1880-10,9.1,0,0,北海道,札幌市,,0,48.1,0,79,0,0,0,0,0,0,0
1880-11,3.6,0,0,北海道,札幌市,,0,150.0,0,83,0,0,0,0,0,0,0
1880-12,-3.4,0,0,北海道,札幌市,,0,145.0,0,81,0,0,0,0,0,0,0
1881-01,-4.6,0,0,北海道,札幌市,,0,173.0,0,78,0,0,0,0,0,0,0
1881-02,-4.8,0,0,北海道,札幌市,,0,81.2,0,75,0,0,0,0,0,0,0
1881-03,-2.3,0,0,北海道,札幌市,,0,74.8,0,77,0,0,0,0,0,0,0
1881-04,3.2,0,0,北海道,札幌市,,0,42.3,0,81,0,0,0,0,0,0,0
1881-05,12.1,0,0,北海道,札幌市,,0,52.0,0,68,0,0,0,0,0,0,0
1881-06,16.8,0,0,北海道,札幌市,,0,30.6,0,79,0,0,0,0,0,0,0
1881-07,18.5,0,0,北海道,札幌市,,0,59.0,0,82,0,0,0,0,0,0,0
1881-08,21.4,0,0,北海道,札幌市,,0,84.8,0,82,0,0,0,0,0,0,0
1881-09,17.6,0,0,北海道,札幌市,,0,90.2,0,78,0,0,0,0,0,0,0
1881-10,8.4,0,0,北海道,札幌市,,0,111.1,0,83,0,0,0,0,0,0,0
1881-11,3.5,0,0,北海道,札幌市,,0,108.5,0,83,0,0,0,0,0,0,0
1881-12,-4.3,0,0,北海道,札幌市,,0,109.6,0,78,0,0,0,0,0,0,0
1882-01,-3.9,0,0,北海道,札幌市,,0,72.1,0,0,0,0,0,0,0,0,0
1882-02,-3.0,0,0,北海道,札幌市,,0,50.8,0,0,0,0,0,0,0,0,0
1882-03,-0.9,0,0,北海道,札幌市,,0,69.2,0,0,0,0,0,0,0,0,0
1882-04,6.3,0,0,北海道,札幌市,,0,120.1,0,0,0,0,0,0,0,0,0
1882-05,11.1,0,0,北海道,札幌市,,0,136.5,0,0,0,0,0,0,0,0,0
1882-06,15.2,0,0,北海道,札幌市,,0,59.9,0,0,0,0,0,0,0,0,0
1882-07,19.0,0,0,北海道,札幌市,,0,70.1,0,0,0,0,0,0,0,0,0
1882-08,21.5,0,0,北海道,札幌市,,0,94.6,0,0,0,0,0,0,0,0,0
1882-09,16.4,0,0,北海道,札幌市,,0,88.3,0,0,0,0,0,0,0,0,0
1882-10,9.8,0,0,北海道,札幌市,,0,93.2,0,0,0,0,0,0,0,0,0
1882-11,1.2,0,0,北海道,札幌市,,0,66.9,0,0,0,0,0,0,0,0,0
1882-12,-4.8,0,0,北海道,札幌市,,0,61.8,0,0,0,0,0,0,0,0,0
1883-01,-5.7,2.6,0,北海道,札幌市,,0,57.8,0,80,0,0,0,0,0,0,0
1883-02,-6.6,1.9,0,北海道,札幌市,,0,24.6,0,86,0,0,0,0,0,0,0
1883-03,-3.6,2.4,0,北海道,札幌市,,0,28.4,0,89,0,0,0,0,0,0,0
1883-04,3.3,3.2,0,北海道,札幌市,,0,36.4,0,78,0,0,0,0,0,0,0
1883-05,8.9,2.9,0,北海道,札幌市,,0,60.5,0,78,0,0,0,0,0,0,0
1883-06,14.3,2.6,0,北海道,札幌市,,0,55.2,0,81,0,0,0,0,0,0,0
1883-07,21.0,2.4,0,北海道,札幌市,,0,9.6,0,84,0,0,0,0,0,0,0
1883-08,21.7,2.1,0,北海道,札幌市,,0,6.9,0,78,0,0,0,0,0,0,0
1883-09,15.3,2.5,0,北海道,札幌市,,0,161.0,0,82,0,0,0,0,0,0,0
1883-10,10.3,2.0,0,北海道,札幌市,,0,223.6,0,85,0,0,0,0,0,0,0
1883-11,2.1,1.8,0,北海道,札幌市,,0,154.5,0,83,0,0,0,0,0,0,0
1883-12,-3.3,2.2,0,北海道,札幌市,,0,83.4,0,82,0,0,0,0,0,0,0
1884-01,-5.7,2.0,0,北海道,札幌市,,0,63.7,0,82,0,0,0,0,0,0,0
1884-02,-5.4,1.8,0,北海道,札幌市,,0,76.6,0,79,0,0,0,0,0,0,0
1884-03,-3.4,2.9,0,北海道,札幌市,,0,62.1,0,78,0,0,0,0,0,0,0
1884-04,3.4,3.1,0,北海道,札幌市,,0,23.6,0,76,0,0,0,0,0,0,0
1884-05,10.2,3.8,0,北海道,札幌市,,0,66.3,0,75,0,0,0,0,0,0,0
1884-06,14.0,3.3,0,北海道,札幌市,,0,57.0,0,83,0,0,0,0,0,0,0
1884-07,19.2,2.5,0,北海道,札幌市,,0,43.2,0,83,0,0,0,0,0,0,0
1884-08,18.4,2.6,0,北海道,札幌市,,0,87.6,0,83,0,0,0,0,0,0,0
1884-09,15.8,2.4,0,北海道,札幌市,,0,116.6,0,86,0,0,0,0,0,0,0
1884-10,7.8,2.0,0,北海道,札幌市,,0,176.5,0,83,0,0,0,0,0,0,0
1884-11,0.0,2.4,0,北海道,札幌市,,0,82.5,0,80,0,0,0,0,0,0,0
1884-12,-5.8,1.8,0,北海道,札幌市,,0,76.5,0,80,0,0,0,0,0,0,0
1885-01,-7.6,2.1,0,北海道,札幌市,,0,69.9,0,79,0,0,0,0,0,0,0
1885-02,-5.9,3.4,0,北海道,札幌市,,0,20.1,0,79,0,0,0,0,0,0,0
1885-03,-2.5,3.3,0,北海道,札幌市,,0,50.2,0,76,0,0,0,0,0,0,0
1885-04,3.2,4.0,0,北海道,札幌市,,0,17.7,0,79,0,0,0,0,0,0,0
1885-05,9.0,4.1,0,北海道,札幌市,,0,98.6,0,76,0,0,0,0,0,0,0
