🌡️平均気温の合計(℃),☔降水量の合計(mm),💨平均風速(m/s),🧭最多風向(16方位),🏢都道府県,🏙️市区町村,⚪未使用1,⚪未使用2,🌡️平均気温(℃),❄️降雪量合計(cm),💧平均湿度(％),☁️平均雲量(10分比),♨️平均蒸気圧(hPa),🔄平均現地気圧(hPa),☀️日照時間(時間),🌨️雪日数(日),⚡雷日数(日),🌫️霧日数(日)
2006-01,67.0,3.8,↖️北北西,東京都,東京,,0,5.1,10,44,4.9,3.9,1013.2,169.9,5,1,0
2006-02,113.0,3.7,↖️北北西,東京都,東京,,0,6.7,2,53,6.5,5.3,1014.9,128.5,3,0,0
2006-03,79.5,3.8,↖️北北西,東京都,東京,,0,9.8,0,48,5.9,6.0,1007.0,176.2,2,1,0
2006-04,123.0,3.6,↖️北北西,東京都,東京,,0,13.6,0,57,7.1,9.0,1006.2,147.0,0,2,1
2006-05,99.0,3.8,↙️南西,東京都,東京,,0,19.0,0,65,7.9,14.3,1009.9,136.7,0,3,0
2006-06,138.5,2.7,➡️東北東,東京都,東京,,0,22.5,0,71,9.1,19.3,1005.5,79.5,0,1,0
2006-07,165.0,2.7,↙️南西,東京都,東京,,0,25.6,0,74,9.4,24.2,1003.8,59.2,0,2,1
2006-08,126.0,2.7,↙️南西,東京都,東京,,0,27.5,0,69,7.5,25.3,1005.7,160.6,0,5,0
2006-09,175.5,3.8,⬆️北,東京都,東京,,0,23.5,0,68,7.8,19.8,1008.8,103.5,0,2,0
2006-10,318.0,3.7,⬆️北,東京都,東京,,0,19.5,0,66,7.1,14.8,1012.0,137.8,0,0,0
2006-11,135.0,3.3,↖️北北西,東京都,東京,,0,14.4,0,59,6.1,9.8,1012.0,147.5,0,2,0
2006-12,200.5,3.4,↖️北北西,東京都,東京,,0,9.5,0,52,5.9,6.2,1015.2,141.4,0,1,0
2007-01,42.0,3.4,↖️北北西,東京都,東京,,0,7.6,0,45,5.4,4.7,1015.1,175.6,0,0,0
2007-02,57.0,3.8,↖️北北西,東京都,東京,,0,8.6,0,45,4.1,5.1,1011.7,193.6,0,0,0
2007-03,77.0,4.1,↖️北北西,東京都,東京,,0,10.8,0,44,5.4,6.1,1010.2,195.0,2,1,0
2007-04,134.0,4.1,↙️南西,東京都,東京,,0,13.7,0,59,7.8,9.2,1009.9,151.0,1,5,0
2007-05,115.5,3.6,↙️南西,東京都,東京,,0,19.8,0,58,6.4,13.2,1003.4,226.4,0,2,1
2007-06,80.0,3.1,↙️南西,東京都,東京,,0,23.2,0,66,7.7,18.6,1005.7,187.2,0,1,0
2007-07,253.0,2.9,➡️東北東,東京都,東京,,0,24.4,0,74,8.8,22.6,1001.6,80.6,0,3,0
2007-08,9.5,3.3,↙️南西,東京都,東京,,0,29.0,0,66,6.4,26.1,1007.3,227.9,0,2,0
2007-09,319.5,4.0,↙️南西,東京都,東京,,0,25.2,0,71,8.0,22.9,1008.8,121.3,0,3,0
2007-10,135.5,3.3,⬆️北,東京都,東京,,0,19.0,0,63,7.3,13.8,1013.1,119.8,0,0,0
2007-11,37.0,2.5,↖️北北西,東京都,東京,,0,13.3,0,56,5.7,8.8,1013.4,148.8,0,1,0
2007-12,72.0,2.5,↖️北北西,東京都,東京,,0,9.0,0,54,5.0,6.2,1011.2,168.8,0,0,0
2008-01,17.5,2.8,↖️北北西,東京都,東京,,0,5.9,0,45,5.4,4.2,1013.4,164.8,3,0,0
2008-02,57.0,3.5,↖️北北西,東京都,東京,,0,5.5,4,41,4.3,3.7,1011.0,214.8,6,0,0
2008-03,119.5,2.9,↖️北北西,東京都,東京,,0,10.7,0,52,5.7,6.8,1011.0,187.2,0,2,0
2008-04,240.0,3.1,↖️北北西,東京都,東京,,0,14.7,0,59,7.2,9.8,1009.6,150.0,0,1,0
2008-05,255.0,3.0,↗️北北東,東京都,東京,,0,18.5,0,65,8.5,13.7,1007.8,136.9,0,0,0
2008-06,225.5,2.7,⬇️南,東京都,東京,,0,21.3,0,72,8.8,18.2,1006.2,106.9,0,1,0
2008-07,48.0,2.8,⬇️南南東,東京都,東京,,0,27.0,0,71,8.6,25.1,1005.1,168.4,0,7,0
2008-08,387.5,2.6,⬇️南南東,東京都,東京,,0,26.8,0,74,8.6,26.0,1004.5,130.0,0,8,0
2008-09,158.5,2.5,↖️北北西,東京都,東京,,0,24.4,0,69,7.9,21.2,1008.0,124.1,0,4,0
2008-10,204.5,2.4,↖️北北西,東京都,東京,,0,19.4,0,66,7.1,14.8,1013.4,141.0,0,1,0
2008-11,74.0,2.6,↖️北北西,東京都,東京,,0,13.1,0,56,6.2,8.6,1012.5,142.9,0,0,0
2008-12,70.5,2.8,↖️北北西,東京都,東京,,0,9.8,0,53,4.0,6.6,1013.0,190.8,0,1,0
2009-01,142.0,2.9,↖️北北西,東京都,東京,,0,6.8,0,48,5.5,4.8,1012.8,174.7,3,0,0
2009-02,46.5,3.1,↖️北北西,東京都,東京,,0,7.8,0,50,6.6,5.3,1010.7,131.2,2,0,0
2009-03,98.5,3.5,↖️北北西,東京都,東京,,0,10.0,0,48,6.4,6.1,1011.4,162.9,3,0,0
2009-04,162.5,3.3,↖️北北西,東京都,東京,,0,15.7,0,54,5.5,9.5,1008.7,226.7,0,1,0
2009-05,242.0,3.1,⬇️南,東京都,東京,,0,20.1,0,64,8.1,14.8,1007.3,154.6,0,2,0
2009-06,226.0,2.7,⬇️南南東,東京都,東京,,0,22.5,0,72,9.0,19.5,1003.3,98.8,0,2,0
2009-07,78.5,3.4,⬇️南,東京都,東京,,0,26.3,0,72,9.0,24.5,1003.3,103.5,0,2,0
2009-08,242.0,2.7,⬇️南南東,東京都,東京,,0,26.6,0,69,8.2,23.9,1005.5,136.1,0,3,0
2009-09,53.0,2.5,↗️北東,東京都,東京,,0,23.0,0,64,7.6,17.7,1009.0,136.5,0,0,0
2009-10,276.5,2.7,↖️北北西,東京都,東京,,0,19.0,0,64,6.4,13.9,1010.3,153.3,0,1,0
2009-11,151.5,2.5,↖️北北西,東京都,東京,,0,13.5,0,63,6.8,10.0,1014.9,124.0,0,0,0
2009-12,82.5,2.7,↖️北北西,東京都,東京,,0,9.0,0,51,4.6,6.0,1010.3,181.0,0,0,0
2010-01,9.0,2.7,↖️北北西,東京都,東京,,0,7.0,0,41,3.8,4.2,1010.2,221.9,1,0,0
2010-02,115.0,2.8,↗️北東,東京都,東京,,0,6.5,2,60,6.9,6.0,1012.6,118.3,10,0,0
2010-03,143.5,3.2,↖️北北西,東京都,東京,,0,9.1,0,61,7.0,7.1,1012.7,139.8,2,0,0
2010-04,214.0,3.1,↖️北北西,東京都,東京,,0,12.4,0,62,8.2,9.0,1013.6,139.9,1,0,0
2010-05,114.0,3.2,⬇️南,東京都,東京,,0,19.0,0,60,7.4,13.1,1007.3,198.8,0,0,1
2010-06,108.0,2.9,⬇️南,東京都,東京,,0,23.6,0,67,7.9,19.8,1007.1,162.5,0,3,0
2010-07,70.0,3.3,⬇️南,東京都,東京,,0,28.0,0,70,7.7,26.4,1005.9,182.7,0,2,0
2010-08,27.0,3.4,⬇️南,東京都,東京,,0,29.6,0,67,6.7,27.8,1009.7,222.6,0,1,0
2010-09,428.0,2.9,↖️北北西,東京都,東京,,0,25.1,0,68,7.6,21.8,1008.3,165.3,0,3,0
2010-10,211.0,2.5,↖️北北西,東京都,東京,,0,18.9,0,68,8.6,15.1,1012.7,81.4,0,0,0
2010-11,94.5,2.4,↖️北北西,東京都,東京,,0,13.5,0,56,5.8,8.7,1012.3,158.9,0,1,0
2010-12,145.5,2.7,↖️北北西,東京都,東京,,0,9.9,0,50,4.5,6.2,1005.1,194.9,1,1,0
2011-01,3.5,2.8,↖️北北西,東京都,東京,,0,5.1,0,36,3.2,3.1,1009.1,243.9,4,0,0
2011-02,151.0,2.9,↖️北北西,東京都,東京,,0,7.0,2,52,5.7,5.2,1013.6,148.9,7,0,0
2011-03,74.0,3.2,↖️北北西,東京都,東京,,0,8.1,0,47,5.3,5.1,1010.5,214.8,1,0,0
2011-04,96.0,3.8,⬇️南,東京都,東京,,0,14.5,0,50,5.7,8.5,1008.9,204.0,0,0,0
2011-05,213.5,3.0,⬇️南,東京都,東京,,0,18.5,0,63,8.0,13.2,1007.5,146.3,0,1,0
2011-06,116.5,2.6,⬇️南南東,東京都,東京,,0,22.8,0,71,9.0,19.7,1005.3,105.1,0,1,0
2011-07,54.5,3.3,⬇️南,東京都,東京,,0,27.3,0,67,7.0,24.5,1004.5,186.2,0,5,0
2011-08,244.0,2.6,⬇️南,東京都,東京,,0,27.5,0,71,7.6,25.8,1006.4,168.9,0,4,0
2011-09,235.0,3.3,⬇️南,東京都,東京,,0,25.1,0,68,7.1,22.0,1007.7,165.8,0,1,0
2011-10,119.5,2.8,↖️北北西,東京都,東京,,0,19.5,0,61,7.4,13.9,1013.6,141.3,0,0,0
2011-11,112.5,2.2,↖️北北西,東京都,東京,,0,14.9,0,58,6.7,10.2,1015.4,143.4,0,1,0
2011-12,59.5,2.6,↖️北北西,東京都,東京,,0,7.5,0,48,4.5,5.1,1013.3,187.6,0,0,0
2012-01,50.0,2.7,↖️北北西,東京都,東京,,0,4.8,4,43,5.0,3.7,1012.6,183.0,4,1,0
2012-02,94.0,2.9,↖️北北西,東京都,東京,,0,5.4,2,49,6.4,4.4,1011.6,148.6,5,0,0
2012-03,144.5,3.1,↖️北北西,東京都,東京,,0,8.8,0,59,6.4,6.7,1010.4,149.7,1,0,0
2012-04,118.5,3.2,↖️北北西,東京都,東京,,0,14.5,0,63,6.9,10.6,1010.8,162.4,0,2,0
2012-05,231.0,3.3,⬇️南,東京都,東京,,0,19.6,0,65,7.5,14.8,1005.9,195.4,0,6,0
2012-06,185.0,3.0,↗️北東,東京都,東京,,0,21.4,0,73,8.9,18.4,1005.6,125.3,0,1,0
2012-07,130.0,3.1,⬇️南,東京都,東京,,0,26.4,0,75,8.3,25.9,1004.5,181.3,0,2,0
2012-08,25.0,3.2,⬇️南,東京都,東京,,0,29.1,0,69,6.3,27.7,1008.2,236.0,0,3,0
2012-09,214.5,3.0,⬇️南南東,東京都,東京,,0,26.2,0,73,8.1,24.7,1009.8,164.4,0,10,0
2012-10,154.5,2.8,↖️北北西,東京都,東京,,0,19.4,0,65,6.8,14.8,1011.0,156.6,0,1,0
2012-11,154.0,2.7,↖️北北西,東京都,東京,,0,12.7,0,58,5.8,8.6,1009.6,153.3,0,0,1
2012-12,69.0,2.8,↖️北北西,東京都,東京,,0,7.3,0,52,4.7,5.3,1011.0,166.9,0,0,0
2013-01,70.0,2.9,↖️北北西,東京都,東京,,0,5.5,8,47,3.9,4.3,1012.6,212.5,2,0,0
2013-02,30.0,3.3,↖️北北西,東京都,東京,,0,6.2,0,48,5.6,4.7,1012.9,173.7,3,0,0
2013-03,44.5,3.6,↖️北北西,東京都,東京,,0,12.1,0,55,6.4,8.0,1009.0,190.1,0,0,0
2013-04,283.0,3.9,↖️北北西,東京都,東京,,0,15.2,0,55,5.9,9.6,1005.9,196.0,0,1,0
2013-05,56.0,3.4,⬇️南,東京都,東京,,0,19.8,0,61,6.0,14.3,1008.0,227.1,0,1,0
2013-06,159.0,2.8,⬇️南南東,東京都,東京,,0,22.9,0,74,8.7,20.7,1005.3,123.9,0,1,0
2013-07,115.5,2.9,⬇️南南東,東京都,東京,,0,27.3,0,73,8.7,26.3,1004.2,163.4,0,6,0
2013-08,99.0,3.0,⬇️南南東,東京都,東京,,0,29.2,0,70,6.9,28.0,1002.9,210.6,0,5,0
2013-09,231.5,3.0,↖️北北西,東京都,東京,,0,25.2,0,69,6.8,22.5,1010.2,164.2,0,4,0
2013-10,440.0,3.1,↖️北北西,東京都,東京,,0,19.8,0,72,7.9,16.9,1013.0,110.4,0,0,0
2013-11,26.0,2.6,↖️北北西,東京都,東京,,0,13.5,0,55,4.7,8.8,1011.1,177.4,0,0,0
2013-12,59.5,2.5,↖️北北西,東京都,東京,,0,8.3,0,52,4.3,5.7,1009.1,181.8,1,1,0
2014-01,24.5,2.8,↖️北北西,東京都,東京,,0,6.3,0,45,4.5,4.4,1013.4,204.1,3,0,0
2014-02,157.5,3.3,↖️北北西,東京都,東京,,0,5.9,49,52,7.0,5.0,1014.3,139.8,6,1,0
2014-03,113.5,3.5,↖️北北西,東京都,東京,,0,10.4,0,52,5.6,6.8,1010.3,205.0,1,1,0
2014-04,155.0,3.1,↖️北北西,東京都,東京,,0,15.0,0,56,5.7,9.6,1011.7,218.3,0,2,0
2014-05,135.5,3.4,⬇️南,東京都,東京,,0,20.3,0,62,6.7,14.7,1006.4,236.5,0,2,0
2014-06,311.0,2.6,⬇️南南東,東京都,東京,,0,23.4,0,75,8.4,21.1,1002.9,143.0,0,5,0
2014-07,105.5,2.8,⬇️南南東,東京都,東京,,0,26.8,0,74,7.6,25.9,1004.5,175.6,0,4,0
2014-08,105.0,3.2,⬇️南,東京都,東京,,0,27.7,0,74,7.5,27.2,1005.7,180.9,0,1,0
2014-09,155.5,2.6,↖️北北西,東京都,東京,,0,23.2,0,68,7.8,19.4,1008.4,145.8,0,2,0
2014-10,384.5,2.7,↖️北北西,東京都,東京,,0,19.1,0,67,7.4,15.0,1013.3,135.2,0,2,0
2014-11,98.5,2.5,↖️北北西,東京都,東京,,0,14.2,0,63,6.2,10.3,1013.4,134.6,0,0,0
2014-12,62.0,2.5,↖️北北西,東京都,東京,,0,6.7,0,55,4.2,5.5,1010.8,185.2,2,0,0
2015-01,92.5,3.2,↖️北北西,東京都,東京,,0,5.8,3,52,4.4,4.8,1012.1,182.0,4,0,0
2015-02,62.0,2.9,↖️北北西,東京都,東京,,0,5.7,0,59,5.4,5.4,1012.3,166.9,3,0,0
2015-03,94.0,3.1,↖️北北西,東京都,東京,,0,10.3,0,57,5.9,7.2,1013.7,194.2,1,0,0
2015-04,129.0,3.1,⬇️南,東京都,東京,,0,14.5,0,71,7.9,11.8,1013.9,149.5,1,1,0
2015-05,88.0,3.2,⬇️南,東京都,東京,,0,21.1,0,62,6.9,15.2,1006.9,240.6,0,1,0
2015-06,195.5,2.7,⬇️南南東,東京都,東京,,0,22.1,0,75,8.9,19.7,1005.6,137.3,0,1,0
2015-07,234.5,3.1,⬇️南,東京都,東京,,0,26.2,0,80,7.5,26.7,1006.5,181.8,0,2,0
2015-08,103.5,2.8,⬇️南南東,東京都,東京,,0,26.7,0,78,7.7,27.1,1006.6,137.6,0,2,0
2015-09,503.5,2.5,↖️北北西,東京都,東京,,0,22.6,0,79,8.3,21.5,1009.6,113.3,0,5,0
2015-10,57.0,2.8,↖️北北西,東京都,東京,,0,18.4,0,66,6.2,13.9,1012.6,181.3,0,1,0
2015-11,139.5,2.2,↖️北北西,東京都,東京,,0,13.9,0,74,7.1,12.0,1018.3,120.1,0,0,0
2015-12,82.5,2.5,↖️北北西,東京都,東京,,0,9.3,0,57,5.7,6.8,1016.3,162.0,0,0,0
2016-01,85.0,2.4,↖️北西,東京都,東京,,0,6.1,6,55,4.4,5.1,1013.2,201.5,2,0,0
2016-02,57.0,2.9,↖️北北西,東京都,東京,,0,7.2,0,56,5.8,5.9,1015.8,160.1,3,0,0
2016-03,103.0,2.8,↖️北北西,東京都,東京,,0,10.1,0,61,7.0,7.7,1016.0,161.9,1,1,0
2016-04,120.0,3.3,⬇️南,東京都,東京,,0,15.4,0,67,8.2,11.7,1010.7,149.2,0,0,0
2016-05,137.5,3.4,⬇️南,東京都,東京,,0,20.2,0,66,7.3,15.2,1010.5,204.9,0,0,0
2016-06,174.5,2.9,⬇️南南東,東京都,東京,,0,22.4,0,75,8.3,19.9,1006.6,139.1,0,0,0
2016-07,81.5,2.7,⬇️南南東,東京都,東京,,0,25.4,0,80,8.2,25.7,1007.3,143.7,0,2,0
2016-08,414.0,3.1,⬇️南南東,東京都,東京,,0,27.1,0,78,7.8,27.8,1002.3,156.5,0,5,0
2016-09,287.0,2.4,↖️北北西,東京都,東京,,0,24.4,0,86,8.9,26.1,1010.7,79.4,0,0,0
2016-10,96.5,2.4,↖️北北西,東京都,東京,,0,18.7,0,72,7.9,15.8,1014.8,119.6,0,0,0
2016-11,139.0,2.5,↖️北北西,東京都,東京,,0,11.4,0,71,6.7,9.7,1016.2,132.1,1,0,0
2016-12,84.0,2.6,↖️北北西,東京都,東京,,0,8.9,0,59,4.9,7.0,1015.1,193.7,0,0,0
2017-01,26.0,2.8,↖️北北西,東京都,東京,,0,5.8,0,53,3.3,4.9,1012.3,226.7,2,0,0
2017-02,15.5,3.5,↖️北西,東京都,東京,,0,6.9,0,49,4.7,4.9,1011.2,193.7,4,0,0
2017-03,85.5,2.8,↖️北北西,東京都,東京,,0,8.5,0,60,6.6,6.5,1011.5,190.3,0,0,0
2017-04,122.0,3.4,⬇️南,東京都,東京,,0,14.7,0,66,6.9,11.0,1009.9,198.8,0,2,0
2017-05,49.0,3.0,⬇️南,東京都,東京,,0,20.0,0,72,7.3,16.6,1009.5,216.9,0,2,0
2017-06,106.5,3.1,⬇️南,東京都,東京,,0,22.0,0,73,8.4,19.1,1005.6,158.8,0,2,0
2017-07,81.0,3.1,⬇️南,東京都,東京,,0,27.3,0,78,7.5,28.2,1006.2,189.1,0,4,0
2017-08,141.5,2.6,➡️東北東,東京都,東京,,0,26.4,0,83,9.2,28.4,1004.9,83.7,0,1,0
2017-09,209.5,2.7,⬇️南,東京都,東京,,0,22.8,0,79,8.4,21.8,1008.8,124.4,0,2,0
2017-10,531.5,2.7,↖️北北西,東京都,東京,,0,16.8,0,82,8.1,15.9,1015.6,94.7,0,1,0
2017-11,47.0,2.4,↖️北北西,東京都,東京,,0,11.9,0,67,6.1,9.5,1014.6,162.7,0,0,0
2017-12,15.0,2.5,↖️北西,東京都,東京,,0,6.6,0,56,3.9,5.5,1013.3,211.1,1,0,0
2018-01,48.5,2.6,↖️北北西,東京都,東京,,0,4.7,23,54,3.9,4.6,1011.4,206.1,4,0,0
2018-02,20.0,2.6,↖️北北西,東京都,東京,,0,5.4,1,56,5.8,5.0,1013.8,167.3,5,0,0
2018-03,220.0,3.0,↖️北北西,東京都,東京,,0,11.5,0,65,5.6,8.9,1014.1,198.0,1,1,0
2018-04,109.0,3.5,⬇️南,東京都,東京,,0,17.0,0,66,5.9,12.9,1011.3,201.8,0,0,0
2018-05,165.5,3.3,⬇️南,東京都,東京,,0,19.8,0,71,7.3,16.3,1008.5,199.3,0,1,0
2018-06,155.5,3.2,⬇️南,東京都,東京,,0,22.4,0,80,8.1,21.5,1006.5,163.1,0,1,0
2018-07,107.0,3.5,⬇️南,東京都,東京,,0,28.3,0,77,7.7,29.4,1007.6,227.2,0,1,0
2018-08,86.5,3.5,⬇️南,東京都,東京,,0,28.1,0,77,7.5,29.1,1005.9,217.4,0,6,0
2018-09,365.0,3.0,⬇️南,東京都,東京,,0,22.9,0,86,9.1,23.9,1010.7,96.7,0,2,0
2018-10,61.5,2.6,↖️北北西,東京都,東京,,0,19.1,0,74,7.0,16.6,1012.9,139.0,0,2,0
2018-11,63.0,2.1,↖️北北西,東京都,東京,,0,14.0,0,72,6.9,11.6,1016.9,151.0,0,0,0
2018-12,44.0,2.6,↖️北北西,東京都,東京,,0,8.3,0,61,6.0,7.0,1015.8,145.3,0,0,0
2019-01,16.0,2.8,↖️北西,東京都,東京,,0,5.6,0,51,2.8,4.5,1013.4,222.2,2,1,0
2019-02,42.0,2.7,↖️北北西,東京都,東京,,0,7.2,0,59,6.6,6.1,1015.0,138.0,4,0,0
2019-03,117.5,3.0,↖️北北西,東京都,東京,,0,10.6,0,60,6.4,7.6,1010.1,177.3,0,0,0
2019-04,90.5,3.3,⬇️南南東,東京都,東京,,0,13.6,0,63,6.7,10.1,1010.3,194.4,0,1,0
2019-05,120.5,3.3,⬇️南南東,東京都,東京,,0,20.0,0,65,7.1,14.9,1010.3,229.4,0,1,0
2019-06,225.0,2.9,⬇️南南東,東京都,東京,,0,21.8,0,81,8.5,20.9,1004.8,129.5,0,1,0
2019-07,193.0,2.6,⬇️南南東,東京都,東京,,0,24.1,0,89,9.0,26.8,1006.8,81.1,0,0,0
2019-08,110.0,3.2,⬇️南南東,東京都,東京,,0,28.4,0,80,6.8,30.9,1005.9,187.8,0,4,0
2019-09,197.0,2.7,↗️北東,東京都,東京,,0,25.1,0,79,8.0,25.0,1012.3,137.6,0,3,0
2019-10,529.5,2.8,↖️北北西,東京都,東京,,0,19.4,0,80,7.8,18.1,1013.2,112.8,0,1,0
2019-11,156.5,2.6,↖️北北西,東京都,東京,,0,13.1,0,69,5.2,10.5,1015.4,170.3,0,0,1
2019-12,76.5,2.4,↖️北北西,東京都,東京,,0,8.5,0,66,6.4,7.3,1016.7,128.6,0,0,0
2020-01,135.0,2.4,↖️北北西,東京都,東京,,0,7.1,0,65,5.8,6.5,1013.8,139.8,4,0,0
2020-02,15.0,2.7,↖️北西,東京都,東京,,0,8.3,0,55,5.2,6.2,1015.6,196.1,0,0,0
2020-03,131.0,3.1,↖️北西,東京都,東京,,0,10.7,1,65,5.9,8.4,1010.9,181.9,2,0,0
2020-04,296.5,3.2,↖️北北西,東京都,東京,,0,12.8,0,66,6.2,9.6,1009.7,213.4,0,1,0
2020-05,118.0,3.1,⬇️南,東京都,東京,,0,19.5,0,75,7.7,16.7,1008.4,175.5,0,2,0
2020-06,212.5,2.8,⬇️南,東京都,東京,,0,23.2,0,82,8.7,23.1,1004.7,136.3,0,1,0
2020-07,270.5,3.1,⬇️南,東京都,東京,,0,24.3,0,89,9.7,27.1,1006.2,47.7,0,4,0
2020-08,61.5,2.8,⬇️南南東,東京都,東京,,0,29.1,0,76,5.8,30.2,1008.3,254.7,0,5,0
2020-09,117.5,2.9,↖️北北西,東京都,東京,,0,24.2,0,83,8.3,25.3,1009.6,105.7,0,4,0
2020-10,205.0,2.4,↖️北北西,東京都,東京,,0,17.5,0,75,7.7,15.0,1014.5,113.9,0,0,0
2020-11,14.5,2.5,↖️北北西,東京都,東京,,0,14.0,0,65,5.8,10.6,1017.3,156.6,0,0,0
2020-12,13.0,2.1,↖️北北西,東京都,東京,,0,7.7,0,61,5.0,6.5,1013.9,167.9,0,0,0
2021-01,43.5,2.3,↖️北北西,東京都,東京,,0,5.4,0,57,5.1,5.2,1014.1,172.4,2,0,0
2021-02,88.5,2.9,↖️北西,東京都,東京,,0,8.5,0,49,3.9,5.6,1011.8,214.9,0,0,0
2021-03,173.0,3.2,↖️北西,東京都,東京,,0,12.8,0,62,7.0,9.4,1014.5,193.2,0,1,0
2021-04,156.0,3.2,⬇️南,東京都,東京,,0,15.1,0,60,5.7,10.3,1014.8,218.5,0,1,0
2021-05,99.5,3.2,⬇️南,東京都,東京,,0,19.6,0,73,8.5,16.5,1006.6,150.5,0,2,0
2021-06,168.5,2.7,⬇️南南東,東京都,東京,,0,22.7,0,77,8.5,21.0,1007.4,131.6,0,2,0
2021-07,310.0,2.4,⬇️南南東,東京都,東京,,0,25.9,0,83,7.7,27.2,1007.7,160.2,0,5,1
2021-08,382.5,3.1,⬇️南,東京都,東京,,0,27.4,0,80,7.2,29.0,1007.2,175.6,0,2,0
2021-09,222.5,2.4,↗️北北東,東京都,東京,,0,22.3,0,82,8.0,22.0,1012.2,100.7,0,0,0
2021-10,199.5,2.5,↖️北西,東京都,東京,,0,18.2,0,76,6.2,16.3,1015.8,163.0,0,1,0
2021-11,93.0,2.2,↖️北西,東京都,東京,,0,13.7,0,65,4.8,10.3,1013.2,206.7,0,1,0
2021-12,116.0,2.4,↖️北西,東京都,東京,,0,7.9,0,60,4.2,6.6,1013.0,202.5,1,0,0
2022-01,22.5,2.6,↖️北西,東京都,東京,,0,4.9,10,52,4.0,4.4,1012.7,206.8,2,0,0
2022-02,71.0,2.6,↖️北西,東京都,東京,,0,5.2,2,53,4.0,4.6,1013.6,190.9,4,0,0
2022-03,110.5,2.8,↖️北西,東京都,東京,,0,10.9,0,63,6.9,8.3,1012.0,195.6,3,1,0
2022-04,224.5,2.8,⬇️南南東,東京都,東京,,0,15.3,0,75,7.5,13.2,1013.6,169.6,0,0,0
2022-05,198.0,2.7,⬇️南南東,東京都,東京,,0,18.8,0,75,8.0,16.1,1010.0,181.1,0,2,0
2022-06,64.0,2.8,⬇️南南東,東京都,東京,,0,23.0,0,77,7.8,21.7,1007.1,167.6,0,1,0
2022-07,233.0,3.0,⬇️南南東,東京都,東京,,0,27.4,0,79,7.7,28.6,1004.8,176.4,0,0,0
2022-08,105.0,3.2,⬇️南,東京都,東京,,0,27.5,0,79,8.5,28.9,1005.9,150.4,0,3,0
2022-09,310.0,2.8,↗️北北東,東京都,東京,,0,24.4,0,81,8.1,24.6,1011.2,134.5,0,4,0
2022-10,118.0,2.4,↖️北北西,東京都,東京,,0,17.2,0,75,6.9,14.9,1016.3,119.4,0,0,0
2022-11,102.5,2.2,↖️北西,東京都,東京,,0,14.5,0,70,5.8,11.5,1015.6,160.9,0,0,0
2022-12,56.5,2.2,↖️北西,東京都,東京,,0,7.5,0,60,4.3,6.3,1011.9,175.7,0,0,0
2023-01,15.5,2.4,↖️北西,東京都,東京,,0,5.7,0,55,4.3,5.2,1013.4,195.0,1,0,0
2023-02,40.5,2.8,↖️北西,東京都,東京,,0,7.3,0,54,5.2,5.6,1016.6,178.6,1,0,0
2023-03,145.0,2.7,⬇️南南東,東京都,東京,,0,12.9,0,68,6.5,10.2,1016.2,164.1,0,1,0
2023-04,90.0,3.5,⬇️南,東京都,東京,,0,16.3,0,62,6.0,11.8,1011.5,197.2,0,2,0
2023-05,159.0,3.1,⬇️南,東京都,東京,,0,19.0,0,72,7.3,15.7,1011.0,195.9,0,1,0
2023-06,347.0,2.6,⬇️南南東,東京都,東京,,0,23.2,0,80,8.6,22.4,1006.1,137.5,0,0,2
2023-07,30.0,3.0,⬇️南南東,東京都,東京,,0,28.7,0,72,5.8,27.8,1007.2,250.4,0,2,0
2023-08,132.5,3.3,⬇️南南東,東京都,東京,,0,29.2,0,78,6.6,31.2,1007.0,222.3,0,3,0
2023-09,229.0,2.8,⬇️南,東京都,東京,,0,26.7,0,80,7.2,27.8,1009.7,143.7,0,2,0
2023-10,147.0,2.4,↖️北西,東京都,東京,,0,18.9,0,67,5.8,14.4,1011.6,200.6,0,2,0
2023-11,41.5,2.3,↖️北西,東京都,東京,,0,14.4,0,66,4.6,11.3,1013.9,174.8,0,0,0
2023-12,19.5,2.1,↖️北西,東京都,東京,,0,9.4,0,59,4.7,7.2,1015.4,199.1,0,0,0
2024-01,36.0,2.6,↖️北西,東京都,東京,,0,7.1,0,54,3.7,5.5,1013.6,198.5,1,1,0
2024-02,78.5,2.9,↖️北西,東京都,東京,,0,8.0,9,63,6.7,6.9,1017.3,152.4,3,1,0
2024-03,188.5,3.1,↖️北西,東京都,東京,,0,9.6,1,59,5.3,7.3,1010.4,201.6,1,1,0
2024-04,115.5,2.7,⬇️南南東,東京都,東京,,0,17.1,0,72,7.6,14.1,1011.7,150.3,0,0,0
2024-05,201.5,3.3,⬇️南,東京都,東京,,0,20.0,0,72,7.1,16.7,1010.7,185.5,0,0,0
2024-06,350.0,2.6,⬇️南南東,東京都,東京,,0,23.1,0,79,7.7,21.9,1006.7,158.1,0,2,0
2024-07,206.5,2.6,⬇️南南東,東京都,東京,,0,28.7,0,78,8.3,30.2,1005.2,199.6,0,7,0
2024-08,381.0,3.0,⬇️南南東,東京都,東京,,0,29.0,0,79,7.1,31.5,1004.9,189.8,0,10,0
2024-09,111.5,2.9,⬇️南,東京都,東京,,0,26.6,0,81,6.8,28.0,1010.5,160.8,0,3,0
2024-10,174.5,2.4,↖️北北西,東京都,東京,,0,20.6,0,79,7.9,19.5,1015.8,111.7,0,0,0
